Employee_ID,Age,Gender,Department,Job_Role,Experience_Years,Education_Level,Certification_Count,AI_Training_Hours,Coding_Test_Score,Communication_Score,Leadership_Score,Problem_Solving_Score,Innovation_Score,Attendance_Percentage,Remote_Work_Days,Overtime_Hours,Salary,Promotion_Last_3Y,Project_Count,Client_Rating,Bug_Fix_Count,Deployment_Success_Rate,Team_Size,Stress_Level,Work_Life_Balance,Job_Satisfaction,Attrition_Risk,Manager_Rating,Employee_Performance_Score
103669,43,Male,Operations,DevOps Engineer,17,PhD,9,20,79,50,41,60,79,93,19,8,2016222,Yes,9,2.53,195,79.1,20,7,5,3,High,3.55,57.74
103670,57,Female,HR,Finance Analyst,21,Master,2,216,63,66,89,70,55,99,22,12,1127804,Yes,16,3.26,22,91.29,13,5,8,3,Low,3.25,65.91
103671,55,Female,Marketing,Project Manager,21,PhD,0,103,97,88,71,74,69,70,13,46,1537404,Yes,15,4.59,359,96.46,13,4,3,6,Low,3.03,62.89
103672,51,Female,Marketing,DevOps Engineer,34,PhD,9,111,44,97,54,42,84,85,19,43,1656815,Yes,6,4.96,251,95.74,3,3,1,8,Low,3.58,65.38
103673,46,Female,HR,HR Executive,30,PhD,12,218,55,51,46,58,60,96,18,2,324835,No,16,3.0,406,83.97,22,9,1,1,Medium,2.43,57.24
103674,49,Male,Marketing,ML Engineer,26,PhD,12,119,92,64,48,61,34,96,8,73,333856,Yes,11,1.7,433,89.84,4,2,8,8,Medium,1.06,57.86
103675,22,Other,HR,QA Engineer,3,Master,8,248,54,71,94,59,42,97,13,17,1120187,No,13,1.2,78,94.95,24,8,5,2,High,2.72,57.16
103676,25,Female,IT,ML Engineer,4,Master,5,95,90,69,67,75,47,81,3,9,1230297,No,14,1.64,76,74.66,16,4,4,3,Medium,2.47,68.98
103677,28,Female,Marketing,AI Engineer,24,Bachelor,5,187,52,78,61,58,79,83,3,35,1632955,No,9,3.99,256,98.72,3,8,4,9,Medium,4.09,58.99
103678,30,Male,HR,Business Analyst,30,Master,9,143,50,74,42,85,65,78,11,56,407650,Yes,3,3.38,356,88.07,15,2,5,8,High,1.36,64.64
103679,57,Male,HR,AI Engineer,13,Master,8,27,55,92,92,43,81,83,7,2,1290783,Yes,7,4.0,23,78.47,16,7,7,2,High,4.12,52.62
103680,40,Male,Marketing,Support Engineer,29,PhD,1,5,57,73,81,71,62,82,15,19,775201,No,4,4.82,427,85.72,4,3,6,2,Low,3.84,60.08
103681,22,Male,IT,AI Engineer,11,Master,9,261,64,83,41,47,93,88,10,17,944696,No,5,3.83,64,92.1,17,5,7,1,Medium,2.34,70.79
103682,31,Other,Marketing,Project Manager,26,PhD,8,229,86,92,96,90,98,91,6,48,388888,No,4,4.11,300,94.64,8,4,4,2,Low,3.51,85.31
103683,57,Other,HR,QA Engineer,23,Master,13,121,77,70,61,65,59,99,19,36,1354154,Yes,8,2.71,497,79.25,4,2,1,6,Low,3.11,71.02
103684,30,Female,IT,QA Engineer,29,Bachelor,14,193,79,97,64,90,97,85,13,19,538445,No,4,3.05,364,80.27,4,8,4,8,Medium,1.85,76.19
103685,53,Other,Sales,HR Executive,17,PhD,11,104,43,51,64,93,51,88,23,73,1736945,No,11,4.29,204,94.54,6,8,3,5,Low,4.62,55.95
103686,53,Female,Finance,Project Manager,13,Master,2,198,92,65,71,40,88,94,9,63,952393,Yes,13,3.56,421,95.18,18,7,6,4,High,1.76,71.86
103687,27,Female,Marketing,HR Executive,18,Master,2,61,97,89,83,65,37,86,1,21,787911,No,15,3.14,464,90.62,20,6,8,4,High,1.55,73.18
103688,59,Other,Operations,Project Manager,21,PhD,2,283,87,70,46,93,95,92,12,20,355931,No,16,1.88,183,90.5,3,8,3,3,Medium,2.64,71.92
103689,38,Female,HR,ML Engineer,25,Bachelor,0,79,60,86,70,86,66,74,8,79,571480,No,10,3.41,178,77.54,3,7,8,3,Low,3.97,67.54
103690,31,Male,IT,HR Executive,6,Bachelor,9,174,50,57,76,82,85,97,17,34,1123891,No,10,2.16,285,98.68,13,9,2,4,Medium,1.89,68.2
103691,48,Female,IT,HR Executive,27,Master,14,8,97,63,43,48,90,72,9,0,843494,Yes,1,3.36,339,95.51,15,8,7,5,Medium,4.47,71.06
103692,56,Male,Sales,Cloud Engineer,4,Master,6,179,91,95,72,74,94,97,13,11,1771414,No,6,2.86,361,96.15,14,6,3,8,Medium,3.31,74.03
103693,42,Other,Marketing,Software Engineer,17,Master,9,270,98,71,54,57,71,96,2,12,672847,Yes,12,1.41,4,75.87,4,6,3,7,Medium,1.76,68.39
103694,46,Other,Operations,ML Engineer,13,PhD,12,161,73,67,48,58,78,92,21,7,2218352,No,1,4.43,488,99.51,3,2,8,5,Low,3.17,66.64
103695,49,Female,IT,Support Engineer,22,PhD,6,275,69,54,45,87,97,70,6,30,1621539,No,5,3.33,324,83.37,15,8,2,4,Medium,1.93,69.88
103696,36,Male,Sales,QA Engineer,13,PhD,1,205,93,91,85,55,38,91,24,4,1373885,Yes,18,4.61,373,90.46,4,6,9,7,High,1.81,66.61
103697,25,Female,HR,ML Engineer,31,Master,5,59,43,96,70,67,37,76,23,43,2492674,Yes,15,4.71,237,96.96,6,2,8,2,Low,1.61,62.56
103698,50,Other,Sales,QA Engineer,4,Bachelor,3,185,53,94,73,42,87,94,10,50,1404971,No,4,3.07,246,73.03,13,2,4,7,Low,3.35,64.36
103699,30,Female,Marketing,DevOps Engineer,21,PhD,10,74,50,79,83,57,83,100,5,24,1688944,No,3,3.71,420,79.55,11,2,9,8,Medium,1.04,59.01
103700,48,Female,Sales,Software Engineer,27,Bachelor,6,93,43,80,94,52,77,94,14,44,451119,Yes,4,4.58,207,81.05,8,2,1,1,High,4.81,66.36
103701,47,Male,IT,Cloud Engineer,11,Master,13,66,65,58,99,66,83,76,14,12,1715835,No,10,3.72,148,93.22,5,3,9,4,Medium,1.11,62.96
103702,40,Other,IT,Cloud Engineer,17,PhD,13,1,42,80,77,91,57,90,7,34,788374,No,12,1.98,225,78.87,8,6,8,8,Low,4.72,67.21
103703,49,Female,Finance,Finance Analyst,30,PhD,6,177,95,80,52,79,95,92,20,31,1056514,No,9,2.03,237,81.72,22,5,8,7,Medium,2.33,77.24
103704,38,Male,Sales,Project Manager,12,PhD,14,141,93,90,75,78,60,96,12,71,841567,Yes,4,2.68,113,81.39,16,3,1,8,Medium,3.28,70.67
103705,41,Female,HR,Business Analyst,19,Master,3,43,96,58,71,97,42,100,11,21,1233268,Yes,2,1.15,325,97.36,14,7,8,4,Medium,3.0,61.97
103706,44,Male,Operations,Product Manager,6,Master,2,173,76,86,61,96,88,86,11,5,479315,Yes,7,2.48,233,70.1,21,4,1,8,Medium,2.23,70.18
103707,53,Male,Operations,QA Engineer,22,Master,6,294,77,55,87,63,60,99,8,48,1571001,Yes,12,1.57,126,74.21,20,2,1,3,High,2.25,63.35
103708,54,Female,Marketing,Support Engineer,33,Bachelor,8,230,80,91,68,68,62,76,19,10,1815152,No,12,4.31,69,97.85,3,1,2,3,Medium,1.54,71.19
103709,26,Other,Finance,Sales Executive,31,Bachelor,3,235,43,75,50,94,82,82,16,70,1098620,Yes,18,4.13,457,88.29,5,4,2,1,Low,2.35,53.78
103710,55,Other,Sales,Marketing Specialist,20,PhD,5,92,65,59,45,61,65,97,14,14,2335301,No,1,1.7,222,72.72,3,8,5,1,Low,3.54,54.5
103711,32,Male,HR,Business Analyst,5,PhD,6,43,78,55,44,90,98,98,12,67,1390178,No,7,2.14,133,84.22,21,2,7,1,Medium,3.37,72.94
103712,24,Other,Finance,DevOps Engineer,15,Master,9,26,84,82,40,65,63,82,13,39,982946,No,19,3.28,322,98.11,20,3,6,3,Medium,4.42,57.88
103713,54,Male,IT,Cloud Engineer,34,Master,2,271,81,94,90,59,90,79,7,33,1142436,Yes,13,2.0,248,92.68,6,6,4,5,High,1.89,71.32
103714,32,Other,Marketing,Sales Executive,19,Master,4,38,83,79,78,63,89,89,20,29,2499444,Yes,5,1.22,43,77.68,20,3,1,4,Medium,1.65,71.62
103715,37,Female,Sales,Support Engineer,10,PhD,11,288,81,89,89,51,32,71,12,18,1839432,No,19,4.06,438,83.04,24,9,5,3,High,4.22,59.78
103716,39,Other,Operations,DevOps Engineer,31,Master,13,247,50,73,49,57,35,75,24,61,2116854,Yes,7,1.36,307,84.72,12,3,4,6,Medium,4.23,52.59
103717,51,Male,HR,Product Manager,13,Bachelor,0,49,50,77,49,86,49,76,2,61,1249461,No,15,3.71,88,92.94,3,3,9,3,Low,3.91,56.11
103718,31,Male,IT,AI Engineer,23,Bachelor,5,282,93,94,88,51,33,96,24,37,430593,No,17,1.6,339,93.35,23,7,6,4,Medium,1.56,67.25
103719,39,Other,Finance,Software Engineer,30,PhD,4,208,77,87,63,77,82,82,7,29,2353928,Yes,2,1.03,226,78.81,18,3,5,6,Low,4.59,70.81
103720,59,Female,Marketing,Finance Analyst,16,PhD,6,123,77,78,46,71,91,98,5,31,675513,No,7,3.25,448,91.78,13,4,4,3,High,2.59,69.55
103721,40,Male,Finance,DevOps Engineer,24,Bachelor,14,248,59,93,61,88,67,92,10,24,535310,Yes,11,2.14,435,99.21,23,4,5,6,High,2.43,60.71
103722,57,Male,Operations,Product Manager,8,Master,8,283,65,64,97,62,65,77,9,11,1766402,No,18,1.52,414,72.18,9,7,3,2,Low,1.59,56.38
103723,34,Male,Finance,Finance Analyst,21,PhD,10,150,77,57,60,43,63,90,7,8,1760102,Yes,2,3.74,252,94.46,21,9,8,4,Medium,1.72,67.09
103724,24,Male,HR,Software Engineer,34,PhD,3,63,51,72,61,51,35,82,7,36,1692428,No,7,3.58,461,87.8,4,6,9,6,Medium,1.39,40.7
103725,31,Male,IT,Product Manager,16,PhD,8,240,94,92,72,56,95,95,22,16,1920792,No,15,2.65,66,81.42,16,8,1,4,Low,3.14,79.2
103726,59,Female,Sales,ML Engineer,27,Bachelor,12,166,68,58,83,60,47,80,6,34,907967,Yes,19,1.35,251,93.69,12,7,5,2,High,2.52,57.55
103727,22,Other,HR,Marketing Specialist,0,PhD,5,239,53,60,64,76,56,79,18,59,2399828,Yes,2,2.86,335,79.78,15,4,6,5,Low,1.6,60.2
103728,48,Female,Operations,DevOps Engineer,8,Bachelor,4,48,89,55,70,68,68,98,22,3,1466229,No,2,1.42,461,80.05,17,5,3,1,Low,3.71,65.16
103729,29,Female,Marketing,HR Executive,12,Bachelor,1,186,98,96,88,45,80,96,11,40,2163493,Yes,2,4.98,66,85.01,11,5,3,9,Low,2.3,75.04
103730,38,Male,Operations,Data Scientist,31,Master,0,147,64,98,55,86,48,93,2,67,687732,No,11,1.94,133,83.73,21,2,6,1,High,3.7,65.92
103731,30,Female,Operations,Cloud Engineer,27,Master,7,188,94,61,91,67,63,73,10,2,555212,No,6,1.01,8,73.99,24,8,8,7,Low,4.2,65.19
103732,27,Male,Finance,Sales Executive,30,Master,11,110,90,83,54,47,53,79,12,8,653840,No,14,1.88,224,70.76,23,1,2,5,Low,3.51,61.53
103733,46,Female,Marketing,Cloud Engineer,7,PhD,11,264,81,70,68,70,54,100,15,10,1490958,No,10,3.48,488,88.98,10,6,7,3,High,1.04,79.21
103734,49,Male,HR,Cloud Engineer,7,Bachelor,5,278,81,81,58,59,99,86,8,60,2064452,Yes,1,4.91,267,80.05,8,2,1,3,High,2.13,70.88
103735,54,Male,Operations,ML Engineer,33,PhD,13,236,78,85,91,55,59,97,15,20,1358714,Yes,19,3.1,65,85.7,20,6,1,1,Medium,1.1,70.1
103736,58,Female,HR,Data Scientist,22,Bachelor,6,158,65,74,56,52,83,77,4,24,552681,Yes,11,2.78,319,76.16,11,4,2,6,High,2.43,62.96
103737,30,Female,Sales,Software Engineer,9,PhD,5,59,49,84,65,99,54,89,7,61,2170421,No,13,4.97,298,87.03,22,8,9,5,High,4.36,64.6
103738,39,Other,Finance,Marketing Specialist,24,Bachelor,9,74,53,83,75,94,34,74,11,23,2237809,No,12,1.66,365,79.93,9,8,5,1,Medium,4.24,56.88
103739,42,Other,HR,Project Manager,32,Master,12,227,44,68,75,98,31,98,2,68,1339202,No,5,1.79,443,88.32,22,6,1,8,Low,1.65,59.8
103740,23,Other,Marketing,ML Engineer,3,Master,13,153,96,86,74,54,92,89,2,40,1359813,No,19,2.52,322,90.31,22,3,6,6,Low,3.7,76.32
103741,59,Female,Operations,Cloud Engineer,6,PhD,6,286,61,66,79,91,83,84,12,56,1523203,No,8,3.99,332,70.09,4,2,2,8,High,4.51,72.23
103742,57,Female,Sales,Product Manager,32,Bachelor,8,240,50,65,62,52,67,92,2,65,1265315,Yes,12,2.21,30,82.94,13,7,9,1,Medium,4.46,60.63
103743,58,Male,Marketing,Marketing Specialist,1,Master,13,226,68,65,48,86,46,79,23,8,1599273,No,5,2.88,456,91.78,21,6,7,4,Low,4.22,54.08
103744,36,Other,Finance,Cloud Engineer,31,Bachelor,4,168,46,93,73,41,60,88,8,7,680332,No,12,4.76,167,92.19,17,9,1,9,Low,1.97,57.47
103745,49,Male,Sales,Product Manager,4,PhD,0,283,91,53,97,95,30,87,22,57,832938,No,11,4.49,104,81.42,20,1,4,8,High,4.9,62.63
103746,39,Male,Sales,Business Analyst,16,Master,0,261,57,98,90,92,35,95,0,70,1264209,No,5,4.79,327,94.63,22,3,1,6,Medium,3.87,63.12
103747,55,Male,Sales,Finance Analyst,11,PhD,8,289,70,79,93,97,99,81,5,37,675820,No,8,1.67,21,89.51,9,6,7,5,Low,3.78,68.74
103748,43,Male,Operations,Finance Analyst,11,PhD,4,8,82,83,57,59,65,71,18,19,1165257,No,16,2.93,473,99.68,22,5,5,2,Medium,4.68,71.52
103749,32,Other,IT,Business Analyst,34,Bachelor,13,97,59,54,55,67,37,76,15,46,1844273,No,3,3.85,248,85.38,8,2,5,1,High,2.37,54.29
103750,34,Male,Sales,AI Engineer,20,PhD,12,11,96,82,71,57,39,80,0,78,2400142,Yes,6,3.93,124,81.26,13,5,9,8,Low,2.8,69.54
103751,25,Female,Marketing,Project Manager,20,PhD,12,271,74,95,67,46,53,84,9,27,523131,Yes,5,3.2,207,97.58,17,8,7,3,Low,2.74,69.1
103752,43,Female,Marketing,Business Analyst,1,Bachelor,10,70,46,58,99,60,92,81,1,59,1274752,Yes,10,4.28,479,82.1,11,9,4,4,Medium,1.47,55.19
103753,28,Female,Finance,Product Manager,20,Bachelor,14,134,69,66,71,80,69,79,2,21,1074246,No,12,1.17,418,89.21,4,9,1,8,Medium,2.15,65.97
103754,45,Other,HR,Finance Analyst,14,PhD,12,258,43,61,89,78,31,82,6,50,1479119,No,15,1.79,99,94.77,19,6,4,3,Medium,3.82,45.54
103755,25,Male,HR,Cloud Engineer,10,Master,1,4,90,73,97,48,49,91,5,23,1155381,Yes,3,2.31,192,83.82,19,9,8,3,High,1.16,70.89
103756,49,Other,IT,Sales Executive,9,Master,14,238,69,61,57,83,62,71,14,72,829566,Yes,4,3.92,251,83.25,12,5,1,7,Low,2.85,64.99
103757,36,Male,Operations,HR Executive,17,Bachelor,2,293,69,64,83,49,43,93,1,60,1588978,No,7,4.61,326,78.66,2,2,7,5,Medium,3.89,62.68
103758,22,Other,Operations,Finance Analyst,22,PhD,0,98,69,65,73,70,83,99,20,1,682706,Yes,1,3.12,433,98.86,16,6,6,6,High,3.94,66.92
103759,24,Other,Sales,Project Manager,30,Master,5,150,92,72,68,81,84,84,16,75,1356797,No,8,3.83,112,98.32,14,9,3,8,Low,4.66,71.69
103760,35,Male,IT,Project Manager,25,Bachelor,11,257,57,67,60,52,66,91,18,54,1925822,No,17,3.38,39,83.98,2,9,7,6,High,3.24,55.38
103761,59,Other,Finance,Support Engineer,1,Bachelor,5,148,82,71,99,44,35,77,13,3,360578,No,11,4.7,489,79.82,16,1,8,1,Medium,1.83,64.98
103762,22,Male,Finance,Data Scientist,6,Bachelor,2,141,85,95,40,98,62,75,16,57,2170569,No,7,4.6,367,73.83,19,3,2,9,Medium,4.08,77.36
103763,59,Female,HR,HR Executive,23,PhD,14,250,49,93,94,93,79,73,18,12,886976,Yes,11,4.23,330,84.33,23,7,8,8,High,3.02,73.12
103764,59,Female,Finance,ML Engineer,31,Bachelor,2,233,53,80,55,79,99,77,1,26,924094,No,11,2.12,10,96.82,7,3,6,8,Medium,4.26,65.49
103765,42,Female,Sales,Finance Analyst,25,Master,6,131,75,92,88,81,80,89,15,29,2454237,No,15,2.49,460,96.08,23,9,5,8,High,1.88,77.79
103766,50,Other,Marketing,Software Engineer,22,PhD,14,46,62,64,72,77,95,91,19,61,448209,Yes,6,2.67,40,73.49,7,6,5,7,High,1.03,77.33
103767,26,Female,Finance,DevOps Engineer,13,Master,0,93,51,70,60,82,90,74,20,64,665811,No,19,1.02,3,84.58,16,2,7,1,High,2.12,64.72
103768,31,Male,IT,DevOps Engineer,28,Master,4,248,51,57,94,75,57,89,15,10,823018,Yes,13,1.92,472,94.47,7,7,4,7,Low,1.73,50.91
103769,49,Female,Sales,Data Scientist,24,Master,12,19,73,98,74,41,73,92,2,48,946775,No,16,3.86,2,95.05,23,7,1,3,Low,3.87,62.95
103770,42,Female,Finance,QA Engineer,30,PhD,2,179,65,89,94,45,41,77,13,16,431843,No,12,3.18,375,98.03,15,7,5,4,Medium,3.01,51.95
103771,28,Other,Operations,DevOps Engineer,1,Master,4,271,45,85,96,52,86,83,20,14,2371742,No,19,4.83,329,76.09,22,2,7,6,High,2.5,65.82
103772,24,Male,Finance,Data Scientist,1,Bachelor,10,135,76,91,66,68,55,91,6,26,2061123,No,19,1.12,196,82.45,15,6,1,5,High,1.31,56.06
103773,41,Other,Operations,QA Engineer,22,Bachelor,13,236,90,87,59,83,54,86,9,9,1738212,Yes,7,2.51,331,98.63,21,4,5,3,Low,1.85,70.97
103774,40,Other,Sales,Project Manager,10,Master,3,189,92,55,70,53,44,92,8,79,2144415,No,18,3.83,161,78.13,18,2,1,6,High,4.71,68.69
103775,56,Male,Finance,Project Manager,28,Bachelor,5,211,54,66,55,69,82,89,7,27,978604,No,14,1.53,75,80.04,12,1,7,6,Low,1.82,59.68
103776,25,Other,Operations,ML Engineer,34,PhD,11,63,81,89,92,64,94,71,14,1,1080265,No,14,3.0,52,76.77,19,3,1,3,Low,3.32,66.93
103777,26,Male,Marketing,QA Engineer,8,PhD,8,163,78,94,53,79,83,88,11,34,2057849,No,16,1.06,293,86.16,12,6,9,9,Low,4.28,69.57
103778,22,Female,HR,Software Engineer,31,Bachelor,1,37,58,96,87,74,68,95,5,14,1708530,No,18,1.72,462,85.89,21,5,3,2,High,2.16,64.92
103779,25,Male,Sales,Finance Analyst,29,Bachelor,9,214,79,85,71,76,80,73,14,58,1983492,Yes,9,4.75,340,94.51,10,9,2,8,Low,4.21,64.42
103780,33,Male,Operations,DevOps Engineer,14,PhD,7,18,86,77,95,93,49,83,14,74,2350113,Yes,4,3.4,246,82.38,21,5,8,3,Low,2.3,67.31
103781,48,Male,IT,Product Manager,13,Master,13,253,62,96,80,46,93,76,24,32,1292639,No,7,4.04,3,77.51,9,2,4,4,Low,3.3,70.05
103782,44,Other,Finance,Cloud Engineer,16,PhD,12,73,75,72,71,89,40,94,7,54,1739275,No,11,1.41,202,94.92,19,7,3,5,Medium,2.13,67.7
103783,46,Male,Operations,Business Analyst,21,Master,1,140,52,80,92,77,81,85,11,79,1663215,No,6,1.94,377,89.49,18,6,6,5,Low,3.3,65.73
103784,42,Male,Operations,Support Engineer,29,Bachelor,3,16,70,95,99,57,83,79,19,74,548761,No,12,1.77,73,74.69,13,5,1,1,Low,1.84,72.21
103785,45,Male,Operations,Sales Executive,16,Bachelor,8,94,76,60,92,47,98,80,1,51,2189759,Yes,12,2.1,454,87.11,23,5,1,4,Low,4.23,70.5
103786,46,Female,HR,Finance Analyst,15,Master,3,233,65,69,41,46,36,91,8,18,871767,No,12,2.03,328,83.8,6,6,7,2,Medium,2.92,51.21
103787,53,Male,IT,Project Manager,7,Master,6,87,82,81,96,73,41,95,21,38,339417,No,14,3.25,273,95.37,20,5,7,8,Low,4.67,66.52
103788,53,Other,IT,Sales Executive,30,PhD,10,297,87,66,84,75,31,74,7,59,1194447,Yes,10,3.82,302,88.05,16,5,8,6,Medium,3.52,64.43
103789,26,Male,Marketing,ML Engineer,11,Master,4,50,91,91,61,94,50,94,7,9,2170805,Yes,2,3.19,410,93.73,19,9,7,8,Medium,4.31,65.42
103790,57,Male,HR,ML Engineer,32,Bachelor,12,244,57,87,76,80,98,81,3,71,665219,No,12,2.2,106,83.91,5,6,5,3,Low,4.4,73.59
103791,37,Female,Operations,Product Manager,11,Bachelor,1,112,99,55,92,87,65,93,4,65,1321191,Yes,17,3.78,283,99.41,15,9,7,8,Low,3.11,69.45
103792,54,Male,Sales,Marketing Specialist,24,Bachelor,7,7,86,50,91,90,50,93,16,55,1115527,Yes,8,3.21,184,93.99,15,3,2,8,High,3.87,67.44
103793,42,Other,HR,Support Engineer,17,Master,10,36,96,86,56,49,82,93,24,6,2179420,Yes,2,3.55,479,87.96,14,7,7,9,Medium,3.22,66.77
103794,30,Male,HR,Data Scientist,18,Master,9,46,72,53,71,97,48,84,6,39,1913547,No,12,1.85,73,94.38,24,8,6,1,High,1.09,62.17
103795,27,Other,IT,Project Manager,2,Bachelor,14,99,79,80,77,79,32,93,0,18,805310,Yes,13,4.84,225,79.61,9,1,8,4,Medium,3.87,61.0
103796,56,Female,Marketing,AI Engineer,34,Master,9,172,71,60,56,68,89,93,9,69,1376995,No,1,2.31,246,99.32,14,3,7,9,Medium,4.97,62.52
103797,43,Male,Marketing,Sales Executive,4,PhD,1,240,43,66,97,55,63,79,13,10,1318854,Yes,18,2.48,388,82.45,2,7,7,1,High,4.48,59.73
103798,26,Female,HR,QA Engineer,34,PhD,2,190,80,56,73,64,58,95,18,51,390057,No,14,3.16,403,81.11,18,3,6,7,Low,1.21,70.2
103799,44,Male,HR,QA Engineer,26,Master,9,233,58,84,46,68,86,92,8,11,1767546,No,12,1.2,310,93.63,10,8,1,4,High,4.74,63.32
103800,38,Other,Finance,Data Scientist,20,Master,6,280,46,51,68,47,69,71,10,61,1365448,No,4,1.76,93,88.92,10,5,6,9,High,1.8,62.75
103801,33,Female,Operations,Business Analyst,15,Bachelor,4,234,86,89,56,59,79,87,11,72,1647024,Yes,14,4.25,32,93.05,18,6,7,1,Medium,1.22,67.58
103802,44,Male,IT,Marketing Specialist,27,Master,9,125,74,86,63,75,48,80,0,22,467333,Yes,18,4.18,191,93.39,22,1,2,8,Low,1.05,71.94
103803,37,Other,Operations,Cloud Engineer,24,Bachelor,10,177,65,86,47,98,51,74,21,39,1404600,Yes,4,1.57,146,89.1,12,9,3,1,Medium,2.69,58.93
103804,24,Female,Sales,Support Engineer,32,PhD,2,172,83,59,62,94,80,75,20,69,1744174,No,8,3.36,257,95.34,15,7,7,6,Low,2.2,68.27
103805,51,Male,Sales,ML Engineer,16,Master,11,119,62,61,94,91,78,82,19,49,2336159,No,18,1.27,209,91.79,17,5,7,2,Medium,1.71,69.15
103806,43,Female,Marketing,Finance Analyst,29,PhD,1,29,73,66,72,66,81,94,16,63,681044,No,4,1.3,333,87.32,5,5,1,9,Low,1.35,56.25
103807,30,Male,IT,Support Engineer,3,Master,10,47,90,95,68,52,51,86,22,18,1849292,Yes,1,4.2,452,92.83,15,4,2,6,Low,2.43,74.16
103808,50,Other,Operations,Business Analyst,1,Master,5,178,95,75,58,65,91,96,0,17,1380382,No,6,2.88,188,84.93,11,1,9,2,Low,1.91,74.27
103809,58,Other,Marketing,Cloud Engineer,8,Bachelor,9,93,46,54,96,81,89,85,0,26,1845979,No,13,4.71,57,84.56,14,1,7,9,Low,3.55,68.1
103810,44,Female,Sales,AI Engineer,30,Bachelor,0,54,50,54,44,94,36,92,17,72,2192839,No,2,2.91,145,80.19,12,1,3,6,High,2.51,50.33
103811,34,Female,HR,Support Engineer,24,Master,7,235,90,87,76,64,82,92,8,43,819317,No,19,4.23,172,95.41,5,3,7,8,Low,2.8,73.23
103812,53,Male,IT,Finance Analyst,4,Master,4,286,47,96,62,67,60,93,16,57,835145,No,12,3.56,242,78.98,3,4,8,5,Low,4.07,64.26
103813,44,Other,IT,Data Scientist,23,Bachelor,4,73,52,76,98,48,33,98,23,61,1926292,No,14,2.72,78,77.54,6,4,8,8,Low,2.4,57.34
103814,38,Male,Operations,Product Manager,23,PhD,13,121,71,54,65,96,36,70,12,49,1027369,No,9,3.22,150,76.59,17,5,2,9,High,1.66,54.45
103815,42,Other,Finance,Finance Analyst,28,Master,1,56,80,57,63,65,32,97,16,52,717760,No,10,4.74,305,89.81,3,4,4,1,Low,2.18,61.63
103816,23,Female,Operations,Software Engineer,30,Bachelor,6,272,73,80,93,51,54,82,10,60,923883,No,7,1.3,131,75.98,4,5,9,3,High,3.72,64.43
103817,58,Male,HR,Marketing Specialist,18,Master,4,138,57,82,60,65,63,79,16,74,1982535,No,9,3.12,97,96.03,9,5,5,8,Medium,1.47,58.27
103818,27,Male,HR,AI Engineer,22,Bachelor,7,198,54,70,72,86,62,82,8,49,2246389,Yes,15,1.21,279,90.94,24,3,9,9,Low,3.62,66.68
103819,39,Other,Marketing,Support Engineer,34,PhD,4,208,94,84,65,61,67,89,23,53,1284619,No,15,3.22,11,93.69,5,6,5,4,High,3.91,71.62
103820,51,Other,IT,Project Manager,5,Master,14,272,82,70,49,40,33,95,13,41,1824751,Yes,11,3.43,284,74.22,18,4,1,4,Low,3.58,45.39
103821,43,Other,Marketing,Data Scientist,5,Master,8,137,63,64,81,51,77,90,0,58,1870618,No,18,4.23,261,70.45,19,1,5,8,Medium,2.45,70.53
103822,54,Female,HR,Data Scientist,29,PhD,4,133,86,85,68,63,90,87,22,7,1641935,Yes,2,4.19,407,72.44,15,6,4,1,High,3.61,67.35
103823,51,Male,Finance,Data Scientist,0,Master,12,15,60,51,96,69,94,87,7,13,2365357,Yes,19,1.04,110,90.31,6,8,1,3,Medium,4.33,71.42
103824,38,Other,IT,DevOps Engineer,7,Master,2,102,57,79,93,53,90,96,1,12,2049879,No,2,1.28,85,73.1,22,1,4,8,High,2.26,57.45
103825,53,Female,HR,Product Manager,27,Master,12,242,53,77,74,93,30,73,3,70,1612841,No,13,3.74,250,84.17,6,3,3,9,Medium,2.07,64.84
103826,35,Other,Finance,Business Analyst,24,Bachelor,1,89,97,66,67,62,35,72,17,78,1386999,Yes,4,1.73,400,94.09,11,5,7,7,High,4.83,66.95
103827,31,Male,Operations,Cloud Engineer,32,Bachelor,4,3,92,93,51,41,50,85,12,43,349050,Yes,3,3.11,312,80.73,3,7,9,1,Medium,4.56,52.82
103828,57,Other,Sales,Product Manager,13,Master,9,61,58,69,97,42,96,98,13,42,1492392,Yes,15,1.93,31,71.41,10,9,2,8,Low,2.08,70.08
103829,55,Male,HR,Support Engineer,10,PhD,12,211,52,89,83,45,57,76,21,17,2428111,Yes,12,4.34,88,96.5,17,8,4,3,Low,1.68,50.88
103830,30,Female,Sales,Project Manager,1,PhD,9,247,96,78,46,58,95,99,20,35,2132335,No,1,3.72,380,91.25,22,2,8,4,High,2.69,75.66
103831,49,Female,Marketing,QA Engineer,29,Master,4,191,55,54,55,60,56,76,10,30,1052769,Yes,11,2.74,436,71.06,8,9,9,9,Low,3.02,48.92
103832,32,Other,Sales,Project Manager,29,Bachelor,5,55,41,74,59,84,61,100,10,3,740990,No,17,1.9,281,79.73,22,2,5,8,Medium,1.67,53.75
103833,35,Male,HR,Product Manager,3,Bachelor,1,288,96,59,68,59,41,71,20,76,938014,Yes,8,3.64,218,81.17,5,6,8,9,Low,1.1,54.66
103834,40,Male,Sales,ML Engineer,12,Master,4,30,73,68,74,60,94,85,7,38,1083406,No,14,2.41,198,96.06,9,4,6,4,High,4.27,66.52
